variant,family,scenario,prompt_id,tolerance_mode,percentile,tolerance_scale,signature_scalars_per_checkpoint,signature_bytes_per_checkpoint_fp32,reveal_payload_bytes_per_trace,reference_capture_file_bytes,candidate_capture_file_bytes,metadata_bytes,commitment_head_bytes,commitment_chain_bytes,validator_storage_head_bytes,validator_storage_full_chain_bytes,reference_capture_load_ms,candidate_capture_load_ms,commitment_generation_ms,replay_ms,compare_ms,challenge_latency_ms,detected,first_mismatch_stage,first_mismatch_checkpoint,verdict_bytes
projcos4,projcos,honest_homo,eval_036,checkpoint_specific,99.0,1.5,64,256,768,102345,102345,2132,32,96,207040,207104,1.699167,1.55025,0.1965,0.171458,0.044917,3.465792,0,,,186
projcos4,projcos,honest_homo,eval_037,checkpoint_specific,99.0,1.5,64,256,768,133072,133072,2132,32,96,268494,268558,1.597666,1.578875,0.232791,0.208208,0.042375,3.427124,0,,,186
projcos4,projcos,honest_homo,eval_038,checkpoint_specific,99.0,1.5,64,256,768,133104,133104,2132,32,96,268558,268622,1.670709,1.696209,0.233417,0.209792,0.04325,3.61996,0,,,186
projcos4,projcos,honest_homo,eval_039,checkpoint_specific,99.0,1.5,64,256,768,133130,133130,2132,32,96,268610,268674,1.594375,1.562125,0.222125,0.207333,0.048958,3.412791,0,,,186
projcos4,projcos,honest_homo,eval_040,checkpoint_specific,99.0,1.5,64,256,768,102351,102351,2132,32,96,207052,207116,1.641417,1.561458,0.227917,0.171375,0.047958,3.422208,0,,,186
projcos4,projcos,honest_homo,eval_041,checkpoint_specific,99.0,1.5,64,256,768,117781,117781,2132,32,96,237912,237976,1.552375,1.545333,0.194042,0.177583,0.044709,3.32,0,,,186
projcos4,projcos,honest_homo,eval_042,checkpoint_specific,99.0,1.5,64,256,768,125483,125483,2132,32,96,253316,253380,1.549375,1.548708,0.191625,0.181209,0.042667,3.321959,0,,,186
projcos4,projcos,honest_homo,eval_043,checkpoint_specific,99.0,1.5,64,256,768,110095,110095,2132,32,96,222540,222604,1.607625,1.561708,0.18425,0.171916,0.037417,3.378666,0,,,186
projcos4,projcos,honest_homo,eval_044,checkpoint_specific,99.0,1.5,64,256,768,110045,110045,2132,32,96,222440,222504,1.618375,1.622792,0.220791,0.158625,0.0485,3.448292,0,,,186
projcos4,projcos,honest_homo,eval_045,checkpoint_specific,99.0,1.5,64,256,768,110039,110039,2132,32,96,222428,222492,1.662708,1.651583,0.224166,0.173333,0.0465,3.534124,0,,,186
projcos4,projcos,honest_homo,eval_046,checkpoint_specific,99.0,1.5,64,256,768,110089,110089,2132,32,96,222528,222592,1.594292,1.592,0.184584,0.1725,0.041541,3.400333,0,,,186
projcos4,projcos,honest_homo,eval_047,checkpoint_specific,99.0,1.5,64,256,768,140708,140708,2132,32,96,283766,283830,1.68725,1.678625,0.26625,0.20775,0.041791,3.615416,0,,,186
projcos4,projcos,honest_homo,eval_048,checkpoint_specific,99.0,1.5,64,256,768,140709,140709,2132,32,96,283768,283832,1.65325,1.637083,0.231208,0.216042,0.042792,3.549167,0,,,186
projcos4,projcos,honest_homo,eval_049,checkpoint_specific,99.0,1.5,64,256,768,140782,140782,2132,32,96,283914,283978,2.008166,1.780875,0.296958,0.200792,0.04975,4.039583,0,,,186
projcos4,projcos,honest_homo,eval_050,checkpoint_specific,99.0,1.5,64,256,768,110109,110109,2132,32,96,222568,222632,1.66575,1.58775,0.197375,0.163375,0.038833,3.455708,0,,,186
projcos4,projcos,honest_homo,eval_051,checkpoint_specific,99.0,1.5,64,256,768,125473,125473,2132,32,96,253296,253360,1.641958,1.747083,0.22775,0.191792,0.049,3.629833,0,,,186
projcos4,projcos,honest_homo,eval_052,checkpoint_specific,99.0,1.5,64,256,768,133158,133158,2132,32,96,268666,268730,1.679791,1.677666,0.239,0.203375,0.042333,3.603165,0,,,186
projcos4,projcos,honest_homo,eval_053,checkpoint_specific,99.0,1.5,64,256,768,117930,117930,2132,32,96,238210,238274,1.923125,1.787584,0.261666,0.225125,0.051666,3.9875,0,,,186
projcos4,projcos,honest_homo,eval_054,checkpoint_specific,99.0,1.5,64,256,768,117955,117955,2132,32,96,238260,238324,1.73675,1.550709,0.2,0.181708,0.042834,3.512001,0,,,186
projcos4,projcos,honest_homo,eval_055,checkpoint_specific,99.0,1.5,64,256,768,117827,117827,2132,32,96,238004,238068,1.582709,1.555167,0.189334,0.190875,0.038292,3.367043,0,,,186
projcos4,projcos,honest_homo,eval_056,checkpoint_specific,99.0,1.5,64,256,768,117845,117845,2132,32,96,238040,238104,1.639,1.615709,0.207125,0.178375,0.047333,3.480417,0,,,186
projcos4,projcos,honest_homo,eval_057,checkpoint_specific,99.0,1.5,64,256,768,148278,148278,2132,32,96,298906,298970,1.708375,1.755625,0.311584,0.214167,0.047833,3.726,0,,,186
projcos4,projcos,honest_homo,eval_058,checkpoint_specific,99.0,1.5,64,256,768,148424,148424,2132,32,96,299198,299262,1.723459,1.6565,0.231084,0.205584,0.04225,3.627793,0,,,186
projcos4,projcos,honest_homo,eval_059,checkpoint_specific,99.0,1.5,64,256,768,148408,148408,2132,32,96,299166,299230,1.691,1.656209,0.251917,0.230875,0.043708,3.621792,0,,,186
projcos4,projcos,honest_homo,eval_060,checkpoint_specific,99.0,1.5,64,256,768,117952,117952,2132,32,96,238254,238318,1.611375,1.568333,0.193875,0.172917,0.037,3.389625,0,,,186
projcos4,projcos,honest_homo,eval_061,checkpoint_specific,99.0,1.5,64,256,768,94729,94729,2132,32,96,191808,191872,1.530417,1.524709,0.195291,0.295,0.046334,3.39646,0,,,186
projcos4,projcos,honest_homo,eval_062,checkpoint_specific,99.0,1.5,64,256,768,102420,102420,2132,32,96,207190,207254,1.61275,1.483208,0.227208,0.171959,0.047083,3.315,0,,,186
projcos4,projcos,honest_homo,eval_063,checkpoint_specific,99.0,1.5,64,256,768,86997,86997,2132,32,96,176344,176408,1.53325,1.476208,0.176708,0.15825,0.0435,3.211208,0,,,186
projcos4,projcos,honest_homo,eval_064,checkpoint_specific,99.0,1.5,64,256,768,87139,87139,2132,32,96,176628,176692,1.504291,1.571375,0.20825,0.164542,0.048666,3.288874,0,,,186
projcos4,projcos,honest_homo,eval_065,checkpoint_specific,99.0,1.5,64,256,768,87081,87081,2132,32,96,176512,176576,1.5185,1.476375,0.17475,0.164083,0.046792,3.20575,0,,,186
projcos4,projcos,honest_homo,eval_066,checkpoint_specific,99.0,1.5,64,256,768,87056,87056,2132,32,96,176462,176526,1.520458,1.534709,0.194833,0.15475,0.0455,3.255417,0,,,186
projcos4,projcos,honest_homo,eval_067,checkpoint_specific,99.0,1.5,64,256,768,117822,117822,2132,32,96,237994,238058,1.71775,1.602834,0.197375,0.176959,0.043833,3.541376,0,,,186
projcos4,projcos,honest_homo,eval_068,checkpoint_specific,99.0,1.5,64,256,768,117889,117889,2132,32,96,238128,238192,1.52075,1.507666,0.179916,0.165958,0.041667,3.236041,0,,,186
projcos4,projcos,honest_homo,eval_069,checkpoint_specific,99.0,1.5,64,256,768,117797,117797,2132,32,96,237944,238008,1.587083,1.6095,0.183834,0.177625,0.041416,3.415624,0,,,186
projcos4,projcos,honest_homo,eval_070,checkpoint_specific,99.0,1.5,64,256,768,87040,87040,2132,32,96,176430,176494,1.553458,1.458667,0.177833,0.165208,0.042583,3.219916,0,,,186
projcos4,projcos,honest_homo,eval_071,checkpoint_specific,99.0,1.5,64,256,768,102442,102442,2132,32,96,207234,207298,1.535167,1.568292,0.221542,0.1725,0.046916,3.322875,0,,,186
projcos4,projcos,honest_homo,eval_072,checkpoint_specific,99.0,1.5,64,256,768,110082,110082,2132,32,96,222514,222578,1.615583,1.549583,0.184083,0.174417,0.039167,3.37875,0,,,186
projcos4,projcos,honest_homo,eval_073,checkpoint_specific,99.0,1.5,64,256,768,94742,94742,2132,32,96,191834,191898,1.558292,1.488,0.183334,0.168375,0.043375,3.258042,0,,,186
projcos4,projcos,honest_homo,eval_074,checkpoint_specific,99.0,1.5,64,256,768,94770,94770,2132,32,96,191890,191954,1.552667,1.500125,0.17375,0.160334,0.04225,3.255376,0,,,186
projcos4,projcos,honest_homo,eval_075,checkpoint_specific,99.0,1.5,64,256,768,94677,94677,2132,32,96,191704,191768,1.547209,1.533792,0.175458,0.1645,0.041708,3.287209,0,,,186
projcos4,projcos,honest_homo,eval_076,checkpoint_specific,99.0,1.5,64,256,768,94651,94651,2132,32,96,191652,191716,1.616625,1.554083,0.221166,0.174,0.04875,3.393458,0,,,186
projcos4,projcos,honest_homo,eval_077,checkpoint_specific,99.0,1.5,64,256,768,125450,125450,2132,32,96,253250,253314,1.562417,1.520583,0.192958,0.17375,0.041834,3.298584,0,,,186
projcos4,projcos,honest_homo,eval_078,checkpoint_specific,99.0,1.5,64,256,768,125481,125481,2132,32,96,253312,253376,1.589292,1.605875,0.19675,0.1795,0.044625,3.419292,0,,,186
projcos4,projcos,honest_homo,eval_079,checkpoint_specific,99.0,1.5,64,256,768,125437,125437,2132,32,96,253224,253288,1.617666,1.599083,0.191541,0.177458,0.042292,3.436499,0,,,186
projcos4,projcos,honest_homo,eval_080,checkpoint_specific,99.0,1.5,64,256,768,94814,94814,2132,32,96,191978,192042,1.508083,1.922459,0.265625,0.172,0.056375,3.658917,0,,,186
projcos4,projcos,honest_homo,eval_081,checkpoint_specific,99.0,1.5,64,256,768,102323,102323,2132,32,96,206996,207060,1.678667,1.629625,0.227667,0.173833,0.051,3.533125,0,,,186
projcos4,projcos,honest_homo,eval_082,checkpoint_specific,99.0,1.5,64,256,768,110077,110077,2132,32,96,222504,222568,1.565084,1.556041,0.188833,0.178417,0.038083,3.337625,0,,,186
projcos4,projcos,honest_homo,eval_083,checkpoint_specific,99.0,1.5,64,256,768,94746,94746,2132,32,96,191842,191906,1.558667,1.586959,0.176084,0.163209,0.041542,3.350377,0,,,186
projcos4,projcos,honest_homo,eval_084,checkpoint_specific,99.0,1.5,64,256,768,94772,94772,2132,32,96,191894,191958,1.635375,1.540666,0.178833,0.163708,0.040709,3.380458,0,,,186
projcos4,projcos,honest_homo,eval_085,checkpoint_specific,99.0,1.5,64,256,768,94711,94711,2132,32,96,191772,191836,1.619959,1.654125,0.238,0.172584,0.048417,3.495085,0,,,186
projcos4,projcos,honest_homo,eval_086,checkpoint_specific,99.0,1.5,64,256,768,94658,94658,2132,32,96,191666,191730,1.620958,1.550959,0.177167,0.198,0.039459,3.409376,0,,,186
projcos4,projcos,honest_homo,eval_087,checkpoint_specific,99.0,1.5,64,256,768,125362,125362,2132,32,96,253074,253138,1.604708,1.511084,0.217125,0.201709,0.047167,3.364668,0,,,186
projcos4,projcos,honest_homo,eval_088,checkpoint_specific,99.0,1.5,64,256,768,125445,125445,2132,32,96,253240,253304,1.58925,1.639292,0.18725,0.169375,0.041375,3.439292,0,,,186
projcos4,projcos,honest_homo,eval_089,checkpoint_specific,99.0,1.5,64,256,768,125479,125479,2132,32,96,253308,253372,1.614125,1.601042,0.219666,0.166958,0.046167,3.428292,0,,,186
projcos4,projcos,honest_homo,eval_090,checkpoint_specific,99.0,1.5,64,256,768,94653,94653,2132,32,96,191656,191720,1.688,1.545292,0.186666,0.168167,0.044291,3.44575,0,,,186
projcos4,projcos,honest_homo,eval_091,checkpoint_specific,99.0,1.5,64,256,768,94583,94583,2132,32,96,191516,191580,1.49475,1.491125,0.176541,0.168083,0.041959,3.195917,0,,,186
projcos4,projcos,honest_homo,eval_092,checkpoint_specific,99.0,1.5,64,256,768,102324,102324,2132,32,96,206998,207062,1.52375,1.571792,0.180875,0.164125,0.042417,3.302084,0,,,186
projcos4,projcos,honest_homo,eval_093,checkpoint_specific,99.0,1.5,64,256,768,87015,87015,2132,32,96,176380,176444,1.563833,1.484667,0.191625,0.165625,0.045125,3.25925,0,,,186
projcos4,projcos,honest_homo,eval_094,checkpoint_specific,99.0,1.5,64,256,768,87058,87058,2132,32,96,176466,176530,1.53,1.57775,0.220458,0.168083,0.046375,3.322208,0,,,186
projcos4,projcos,honest_homo,eval_095,checkpoint_specific,99.0,1.5,64,256,768,86952,86952,2132,32,96,176254,176318,1.577875,1.522583,0.174,0.1665,0.039708,3.306666,0,,,186
projcos4,projcos,honest_homo,eval_096,checkpoint_specific,99.0,1.5,64,256,768,87127,87127,2132,32,96,176604,176668,1.566834,1.528666,0.176208,0.187833,0.039625,3.322958,0,,,186
projcos4,projcos,honest_homo,eval_097,checkpoint_specific,99.0,1.5,64,256,768,117750,117750,2132,32,96,237850,237914,1.674791,1.615458,0.186125,0.171416,0.040667,3.502332,0,,,186
projcos4,projcos,honest_homo,eval_098,checkpoint_specific,99.0,1.5,64,256,768,117759,117759,2132,32,96,237868,237932,1.620333,1.603542,0.188625,0.168917,0.039042,3.431834,0,,,186
projcos4,projcos,honest_homo,eval_099,checkpoint_specific,99.0,1.5,64,256,768,117780,117780,2132,32,96,237910,237974,1.833375,1.629417,0.244625,0.1765,0.050583,3.689875,0,,,186
projcos4,projcos,honest_homo,eval_100,checkpoint_specific,99.0,1.5,64,256,768,87059,87059,2132,32,96,176468,176532,1.48825,1.52325,0.175708,0.168,0.042291,3.221791,0,,,186
projcos4,projcos,honest_homo,eval_101,checkpoint_specific,99.0,1.5,64,256,768,94700,94700,2132,32,96,191750,191814,1.530083,1.557625,0.175708,0.165167,0.041584,3.294459,0,,,186
projcos4,projcos,honest_homo,eval_102,checkpoint_specific,99.0,1.5,64,256,768,102373,102373,2132,32,96,207096,207160,1.579209,1.528333,0.185959,0.171083,0.043125,3.32175,0,,,186
projcos4,projcos,honest_homo,eval_103,checkpoint_specific,99.0,1.5,64,256,768,87158,87158,2132,32,96,176666,176730,1.480333,1.551083,0.2125,0.154333,0.045083,3.230832,0,,,186
projcos4,projcos,honest_homo,eval_104,checkpoint_specific,99.0,1.5,64,256,768,87146,87146,2132,32,96,176642,176706,1.590459,1.503458,0.179,0.1635,0.040041,3.297458,0,,,186
projcos4,projcos,honest_homo,eval_105,checkpoint_specific,99.0,1.5,64,256,768,87135,87135,2132,32,96,176620,176684,1.530583,1.534833,0.195166,0.168417,0.046333,3.280166,0,,,186
projcos4,projcos,honest_homo,eval_106,checkpoint_specific,99.0,1.5,64,256,768,87115,87115,2132,32,96,176580,176644,1.474916,1.514792,0.173209,0.174334,0.042583,3.206625,0,,,186
projcos4,projcos,honest_homo,eval_107,checkpoint_specific,99.0,1.5,64,256,768,117810,117810,2132,32,96,237970,238034,1.61,1.56775,0.188584,0.217416,0.049667,3.444833,0,,,186
projcos4,projcos,honest_homo,eval_108,checkpoint_specific,99.0,1.5,64,256,768,117838,117838,2132,32,96,238026,238090,1.638292,1.65625,0.234042,0.183458,0.051375,3.529375,0,,,186
projcos4,projcos,honest_homo,eval_109,checkpoint_specific,99.0,1.5,64,256,768,117828,117828,2132,32,96,238006,238070,1.642041,1.523,0.179375,0.175167,0.042041,3.382249,0,,,186
projcos4,projcos,honest_homo,eval_110,checkpoint_specific,99.0,1.5,64,256,768,87160,87160,2132,32,96,176670,176734,1.494042,1.488042,0.181125,0.166416,0.043542,3.192042,0,,,186
projcos4,projcos,honest_homo,eval_111,checkpoint_specific,99.0,1.5,64,256,768,87018,87018,2132,32,96,176386,176450,1.522875,1.501,0.173958,0.164916,0.042083,3.230874,0,,,186
projcos4,projcos,honest_homo,eval_112,checkpoint_specific,99.0,1.5,64,256,768,94785,94785,2132,32,96,191920,191984,1.526833,1.584916,0.171208,0.172292,0.0395,3.323541,0,,,186
projcos4,projcos,honest_homo,eval_113,checkpoint_specific,99.0,1.5,64,256,768,79413,79413,2132,32,96,161176,161240,1.588875,1.504625,0.230416,0.171084,0.047625,3.312209,0,,,186
projcos4,projcos,honest_homo,eval_114,checkpoint_specific,99.0,1.5,64,256,768,79398,79398,2132,32,96,161146,161210,1.467125,1.431084,0.172083,0.153834,0.035583,3.087626,0,,,186
projcos4,projcos,honest_homo,eval_115,checkpoint_specific,99.0,1.5,64,256,768,79342,79342,2132,32,96,161034,161098,1.484584,1.488417,0.169125,0.161375,0.041458,3.175834,0,,,186
projcos4,projcos,honest_homo,eval_116,checkpoint_specific,99.0,1.5,64,256,768,79427,79427,2132,32,96,161204,161268,1.526625,1.526125,0.179916,0.1635,0.043541,3.259791,0,,,186
projcos4,projcos,honest_homo,eval_117,checkpoint_specific,99.0,1.5,64,256,768,110094,110094,2132,32,96,222538,222602,1.535209,1.526917,0.226833,0.1585,0.044334,3.26496,0,,,186
projcos4,projcos,honest_homo,eval_118,checkpoint_specific,99.0,1.5,64,256,768,110064,110064,2132,32,96,222478,222542,1.673791,1.5145,0.21175,0.174625,0.043,3.405916,0,,,186
projcos4,projcos,honest_homo,eval_119,checkpoint_specific,99.0,1.5,64,256,768,110108,110108,2132,32,96,222566,222630,1.519292,1.517667,0.183208,0.1735,0.043,3.253459,0,,,186
projcos4,projcos,honest_homo,eval_120,checkpoint_specific,99.0,1.5,64,256,768,79443,79443,2132,32,96,161236,161300,1.504125,1.580375,0.181125,0.163875,0.04275,3.291125,0,,,186
projcos4,projcos,honest_homo,eval_121,checkpoint_specific,99.0,1.5,64,256,768,125386,125386,2132,32,96,253122,253186,1.685167,1.561417,0.193791,0.1775,0.035708,3.459792,0,,,186
projcos4,projcos,honest_homo,eval_122,checkpoint_specific,99.0,1.5,64,256,768,133104,133104,2132,32,96,268558,268622,1.62325,1.679708,0.275292,0.212,0.051792,3.56675,0,,,186
projcos4,projcos,honest_homo,eval_123,checkpoint_specific,99.0,1.5,64,256,768,117705,117705,2132,32,96,237760,237824,1.693708,1.575208,0.191916,0.17675,0.044542,3.490208,0,,,186
projcos4,projcos,honest_homo,eval_124,checkpoint_specific,99.0,1.5,64,256,768,117871,117871,2132,32,96,238092,238156,1.575791,1.591334,0.185292,0.174792,0.044292,3.386209,0,,,186
projcos4,projcos,honest_homo,eval_125,checkpoint_specific,99.0,1.5,64,256,768,117680,117680,2132,32,96,237710,237774,1.618916,1.606417,0.183583,0.214084,0.045042,3.484459,0,,,186
projcos4,projcos,honest_homo,eval_126,checkpoint_specific,99.0,1.5,64,256,768,117799,117799,2132,32,96,237948,238012,1.574208,1.525458,0.183541,0.172875,0.039292,3.311833,0,,,186
projcos4,projcos,honest_homo,eval_127,checkpoint_specific,99.0,1.5,64,256,768,148349,148349,2132,32,96,299048,299112,1.862708,1.73475,0.295458,0.220833,0.042584,3.860875,0,,,186
projcos4,projcos,honest_homo,eval_128,checkpoint_specific,99.0,1.5,64,256,768,148283,148283,2132,32,96,298916,298980,1.702834,1.631833,0.233667,0.209458,0.042166,3.586291,0,,,186
projcos4,projcos,honest_homo,eval_129,checkpoint_specific,99.0,1.5,64,256,768,148312,148312,2132,32,96,298974,299038,1.583666,1.60575,0.2275,0.207042,0.044042,3.4405,0,,,186
projcos4,projcos,honest_homo,eval_130,checkpoint_specific,99.0,1.5,64,256,768,117825,117825,2132,32,96,238000,238064,1.609875,1.51675,0.193,0.175417,0.043083,3.345125,0,,,186
projcos4,projcos,honest_homo,eval_131,checkpoint_specific,99.0,1.5,64,256,768,94679,94679,2132,32,96,191708,191772,1.5825,1.582709,0.219792,0.177666,0.049209,3.392084,0,,,186
projcos4,projcos,honest_homo,eval_132,checkpoint_specific,99.0,1.5,64,256,768,102344,102344,2132,32,96,207038,207102,1.537583,1.477167,0.182,0.1635,0.042709,3.220959,0,,,186
projcos4,projcos,honest_homo,eval_133,checkpoint_specific,99.0,1.5,64,256,768,87095,87095,2132,32,96,176540,176604,1.560958,1.479041,0.181583,0.16,0.043292,3.243291,0,,,186
projcos4,projcos,honest_homo,eval_134,checkpoint_specific,99.0,1.5,64,256,768,87056,87056,2132,32,96,176462,176526,1.5475,1.52375,0.174333,0.1655,0.04375,3.2805,0,,,186
projcos4,projcos,honest_homo,eval_135,checkpoint_specific,99.0,1.5,64,256,768,86993,86993,2132,32,96,176336,176400,1.485167,1.449584,0.172541,0.161584,0.0395,3.135835,0,,,186
projcos4,projcos,honest_homo,eval_136,checkpoint_specific,99.0,1.5,64,256,768,87088,87088,2132,32,96,176526,176590,1.67775,1.630292,0.224709,0.197375,0.047292,3.552709,0,,,186
projcos4,projcos,honest_homo,eval_137,checkpoint_specific,99.0,1.5,64,256,768,117719,117719,2132,32,96,237788,237852,1.556375,1.4845,0.190541,0.17525,0.041959,3.258084,0,,,186
projcos4,projcos,honest_homo,eval_138,checkpoint_specific,99.0,1.5,64,256,768,117798,117798,2132,32,96,237946,238010,1.61575,1.536459,0.185375,0.200541,0.038,3.39075,0,,,186
projcos4,projcos,honest_homo,eval_139,checkpoint_specific,99.0,1.5,64,256,768,117874,117874,2132,32,96,238098,238162,1.631291,1.612959,0.188417,0.175,0.042625,3.461875,0,,,186
projcos4,projcos,honest_homo,eval_140,checkpoint_specific,99.0,1.5,64,256,768,87075,87075,2132,32,96,176500,176564,1.468916,1.51375,0.196459,0.152292,0.044417,3.179375,0,,,186
projcos4,projcos,honest_homo,eval_141,checkpoint_specific,99.0,1.5,64,256,768,94617,94617,2132,32,96,191584,191648,1.596,1.484083,0.186166,0.156875,0.042084,3.279042,0,,,186
projcos4,projcos,honest_homo,eval_142,checkpoint_specific,99.0,1.5,64,256,768,102410,102410,2132,32,96,207170,207234,1.538458,1.527125,0.184625,0.165625,0.043292,3.2745,0,,,186
projcos4,projcos,honest_homo,eval_143,checkpoint_specific,99.0,1.5,64,256,768,87113,87113,2132,32,96,176576,176640,1.461208,1.456375,0.171041,0.158,0.037833,3.113416,0,,,186
projcos4,projcos,honest_homo,eval_144,checkpoint_specific,99.0,1.5,64,256,768,87139,87139,2132,32,96,176628,176692,1.601583,1.503167,0.173833,0.164084,0.040917,3.309751,0,,,186
projcos4,projcos,honest_homo,eval_145,checkpoint_specific,99.0,1.5,64,256,768,86952,86952,2132,32,96,176254,176318,1.541958,1.888833,0.232333,0.165666,0.050292,3.646749,0,,,186
projcos4,projcos,honest_homo,eval_146,checkpoint_specific,99.0,1.5,64,256,768,87084,87084,2132,32,96,176518,176582,1.665375,1.5055,0.192834,0.166666,0.045708,3.383249,0,,,186
projcos4,projcos,honest_homo,eval_147,checkpoint_specific,99.0,1.5,64,256,768,117827,117827,2132,32,96,238004,238068,1.564084,1.564042,0.191583,0.169458,0.043459,3.341043,0,,,186
projcos4,projcos,honest_homo,eval_148,checkpoint_specific,99.0,1.5,64,256,768,117775,117775,2132,32,96,237900,237964,1.618291,1.659875,0.197875,0.181584,0.045292,3.505042,0,,,186
projcos4,projcos,honest_homo,eval_149,checkpoint_specific,99.0,1.5,64,256,768,117819,117819,2132,32,96,237988,238052,1.574209,1.569792,0.187584,0.172167,0.0435,3.359668,0,,,186
